,sentence1,sentence2,similarity_score
1319,"['group', 'people', 'sit', 'table', 'contain', 'food']","['people', 'sit', 'living', 'room']",2.799999952316284
1320,"['blue', 'motorcycle', 'mark', 'sidewalk']","['blue', 'move', 'mark', 'sidewalk']",4.0
1321,"['red', 'double', 'hecker', 'bus', 'city', 'street']","['red', 'double', 'hecker', 'bus', 'drive', 'street']",4.800000190734863
1322,"['train', 'inside', 'train', 'station']","['train', 'sit', 'train', 'station']",2.400000095367432
1323,"['man', 'ride', 'white', 'horse']","['woman', 'white', 'horse']",2.200000047683716
1324,"['man', 'woman', 'smile', 'camera', 'sit', 'blue', 'sofa']","['man', 'woman', 'smile', 'camera', 'stand', 'kitchen']",2.200000047683716
1325,"['large', 'cruise', 'ship', 'harbor', 'tree']","['cruise', 'ship', 'lock', 'coast']",3.400000095367432
1326,"['cow', 'cross', 'road', 'intervention']","['cow', 'cross', 'paved', 'street']",3.799999952316284
1327,"['cow', 'grazing', 'median', 'road']","['cow', 'grazing', 'patch', 'grass', 'roadway']",4.0
1328,"['black', 'cow', 'brown', 'cow', 'stand', 'plain', 'promote', 'tree']","['black', 'cow', 'brown', 'cow', 'stand', 'small', 'copse', 'tree', 'field']",4.199999809265137
1329,"['red', 'double', 'hecker', 'bus', 'drive', 'street']","['double', 'hecker', 'bus', 'city', 'street']",3.5999999046325684
1330,"['cow', 'ear', 'tag', 'grassy', 'field']","['person', 'grassy', 'field', 'tend', 'sheep']",1.2000000476837158
1331,"['close', 'end', 'purple', 'white', 'motor', 'cycle']","['close', 'rear', 'red', 'sport', 'car']",1.2000000476837158
1332,"['woman', 'shop', 'clothing', 'store']","['woman', 'clothing', 'store']",4.599999904632568
1333,"['group', 'people', 'sit', 'restaurant', 'table']","['group', 'people', 'sit', 'table', 'restaurant']",4.599999904632568
1334,"['close', 'brown', 'horse', 'head']","['close', 'yellow', 'school', 'bus']",0.0
1335,"['person', 'red', 'cap', 'stand', 'brick', 'support', 'beam']","['brown', 'horse', 'stand', 'grass', 'scrub']",0.0
1336,"['bay', 'foal', 'walk', 'mother', 'grassy', 'field']","['close', 'young', 'horse', 'walk', 'large', 'horse']",2.5999999046325684
1337,"['woman', 'stand', 'brown', 'cow']","['woman', 'glass', 'stand', 'cow', 'field']",3.799999952316284
1338,"['dog', 'peak', 'truck']","['dog', 'seek', 'van']",3.5999999046325684
1339,"['woman', 'blue', 'shift', 'dress', 'cutting', 'food']","['woman', 'blue', 'dress', 'cut', 'cake']",3.799999952316284
1340,"['black', 'white', 'cat', 'look', 'camera']","['grey', 'black', 'white', 'cat', 'look', 'camera']",3.5999999046325684
1341,"['brunette', 'girl', 'sit', 'stop', 'red', 'yellow', 'motorcycle', 'car']","['couple', 'lose', 'red', 'yellow', 'motorcycle']",3.200000047683716
1342,"['small', 'white', 'cat', 'stand', 'sink']","['grey', 'white', 'cat', 'sit', 'bathroom', 'sink']",3.5999999046325684
1343,"['man', 'seat', 'red', 'tender', 'bicycle']","['man', 'tender', 'bicycle']",3.5999999046325684
1344,"['computer', 'desk']","['computer', 'operate', 'desk']",4.0
1345,"['small', 'child', 'smile', 'camera']","['small', 'child', 'sit', 'cement', 'wall', 'near', 'white', 'flower']",1.600000023841858
1346,"['little', 'bird', 'float', 'water']","['duck', 'float', 'water']",2.400000095367432
1347,"['white', 'bus', 'word', 'julia', 'near', 'water', 'big', 'ship']","['white', 'bus', 'water', 'barge', 'background']",3.799999952316284
1348,"['old', 'blue', 'white', 'train', 'track']","['blue', 'train', 'mountainous', 'area']",2.5999999046325684
1349,"['fellow', 'boat', 'beach']","['yellow', 'boat', 'shore']",4.0
1350,"['kitchendiner', 'paper', 'lay', 'blue', 'clothe', 'dining', 'table']","['small', 'kitchen', 'fluttered', 'table', 'blue', 'table', 'cloth']",3.400000095367432
1351,"['brain', 'station']","['train', 'inside', 'indoor', 'station']",3.799999952316284
1352,"['gray', 'cat', 'sit', 'window', 'ledge', 'look', 'camera']","['cat', 'stand', 'window', 'sill', 'look', 'camera']",4.0
1353,"['play', 'guitar', 'sit']","['red', 'white', 'bus', 'drive', 'road']",0.0
1354,"['red', 'double', 'hecker', 'bus', 'drive', 'street']","['double', 'hecker', 'bus', 'city', 'street']",4.199999809265137
1355,"['cow', 'graze', 'grassy', 'field']","['cow', 'grazing', 'field']",4.599999904632568
1356,"['brown', 'train', 'sit', 'railroad', 'track']","['white', 'train', 'sit', 'track']",2.25
1357,"['black', 'white', 'horn', 'cow', 'stand', 'field']","['black', 'white', 'photo', 'cat', 'sit', 'sofa']",0.4000000059604645
1358,"['tiny', 'blonde', 'child', 'blue', 'dress', 'sit', 'table', 'near', 'mother']","['young', 'blonde', 'girl', 'wear', 'helmet', 'sit', 'red', 'bicycle']",1.600000023841858
1359,"['group', 'people', 'sit', 'restaurant', 'table']","['group', 'people', 'sit', 'table', 'porch']",2.5999999046325684
1360,"['black', 'white', 'cow', 'pen', 'hay']","['black', 'white', 'cat', 'lie', 'dirt']",0.4000000059604645
1361,"['red', 'double', 'hecker', 'bus']","['leave', 'red', 'double', 'hecker', 'bus']",3.200000047683716
1362,"['close', 'view', 'horse', 'head']","['view', 'horse', 'head']",3.200000047683716
1363,"['old', 'fashioned', 'wooden', 'sailing', 'ship', 'ocean']","['wooden', 'yacht', 'ocean']",3.200000047683716
1364,"['sheep', 'stand', 'mountainous', 'area']","['large', 'sheep', 'stand', 'hill']",4.400000095367432
1365,"['white', 'plane', 'runaway']","['white', 'airplane', 'runaway']",4.800000190734863
1366,"['puppy', 'pet']","['puppy', 'hold', 'pet']",4.400000095367432
1367,"['elegant', 'dining', 'room', 'wood', 'furniture']","['elegant', 'pink', 'dining', 'room', 'wooden', 'furniture']",3.799999952316284
1368,"['woman', 'lay', 'man', 'sit', 'sofa']","['man', 'short', 'sit', 'sofa']",2.0
1369,"['motorbike', 'dirt', 'track']","['dirt', 'baker', 'ride', 'dirt', 'hill']",3.5999999046325684
1370,"['black', 'white', 'cat', 'look', 'camera']","['black', 'white', 'dog', 'look', 'camera']",2.200000047683716
1371,"['gray', 'cat', 'green', 'eye', 'look', 'camera']","['grey', 'cat', 'green', 'eye', 'look', 'camera']",5.0
1372,"['lamb', 'stand', 'grassy', 'hill']","['dirt', 'baker', 'ride', 'dirt', 'hill']",0.2000000029802322
1373,"['man', 'white', 'wine', 'bottle', 'woman', 'red', 'turtleneck', 'white', 'vest']","['man', 'woman', 'lose', 'field', 'bottle', 'wine']",3.0
1374,"['lone', 'cow', 'sit', 'cold', 'yard']","['black', 'white', 'cow', 'stand', 'field']",1.7999999523162842
1375,"['double', 'hecker', 'bus', 'drive', 'city', 'street']","['red', 'double', 'hecker', 'bus', 'drive', 'street']",3.5999999046325684
1376,"['large', 'black', 'white', 'cat', 'rest', 'windowsill']","['small', 'white', 'cat', 'sit', 'sink']",1.7999999523162842
1377,"['boy', 'feed', 'sheep']","['boy', 'feed', 'sheep', 'hay']",4.199999809265137
1378,"['girl', 'black', 'desktop', 'hold', 'open', 'box', 'worn', 'lakes', 'carbon', 'milk']","['girl', 'wear', 'black', 'short', 'boot', 'stand', 'blue', 'motorcycle']",0.0
1379,"['close', 'small', 'cactus', 'pot']","['close', 'woman', 'hold', 'white', 'puppy']",0.800000011920929
1380,"['white', 'sheep', 'stand', 'green', 'hill']","['sheep', 'stand', 'hillside']",4.0
1381,"['black', 'white', 'bird', 'body', 'water', 'grass', 'background']","['bus', 'road', 'ferry', 'wheel', 'background']",0.0
1382,"['wooden', 'bicycle', 'owning']","['group', 'elderly', 'people', 'sit', 'dining', 'table']",0.0
1383,"['black', 'white', 'photo', 'dilapidated', 'wooden', 'fence']","['black', 'white', 'photo', 'old', 'wooden', 'fence', 'near', 'dirty', 'street']",4.5
1384,"['brown', 'horse', 'stand', 'green', 'meadow']","['brown', 'horse', 'stand', 'tall', 'grass']",2.5999999046325684
1385,"['man', 'wear', 'bike', 'helmet']","['man', 'stand', 'bicycle', 'outside', 'shop']",1.600000023841858
1386,"['man', 'play', 'video', 'game', 'store']","['playing', 'game', 'store']",3.400000095367432
1387,"['group', 'people', 'sit', 'table', 'porch']","['group', 'people', 'sit', 'table', 'food']",3.5999999046325684
1388,"['young', 'girl', 'wear', 'bike', 'helmet', 'bicycle', 'background']","['woman', 'hold', 'small', 'dog', 'leash', 'chair', 'background']",0.0
1389,"['stop', 'sign', 'stick']","['stop', 'sign', 'adorn', 'stick']",5.0
1390,"['bicycle', 'mark', 'outside', 'bookstore']","['green', 'bike', 'mark', 'outside', 'book', 'store']",4.0
1391,"['brown', 'double', 'hecker', 'tour', 'bus', 'street', 'ferry', 'wheel']","['double', 'hecker', 'bus', 'drive', 'ferry', 'wheel']",4.400000095367432
1392,"['black', 'white', 'chair', 'sit', 'brick', 'wall', 'window', 'bamboo', 'plant', 'vase']","['black', 'headed', 'sheep', 'cover', 'thick', 'white', 'wool', 'stand', 'pasture', 'sheep']",0.6000000238418579
1393,"['man', 'black', 'uniform', 'white', 'horse']","['man', 'tax', 'white', 'horse']",3.5999999046325684
1394,"['woman', 'stand', 'living', 'room', 'black', 'dog']","['woman', 'stand', 'living', 'room', 'black', 'dog', 'look', 'camera']",4.0
1395,"['people', 'waddle', 'red', 'canoe', 'reflect', 'water']","['people', 'waddle', 'red', 'canoe', 'tree', 'background']",3.200000047683716
1396,"['close', 'view', 'headlight', 'blue', 'old', 'fashioned', 'car']","['close', 'headlight', 'blue', 'car']",4.0
1397,"['war', 'drive', 'near', 'model', 'building']","['vehicle', 'drive', 'infant', 'senate', 'building']",2.400000095367432
1398,"['blue', 'orange', 'airplane', 'fly', 'landing', 'gear']","['red', 'blue', 'plane', 'fly', 'landing', 'year']",2.5999999046325684
1399,"['black', 'white', 'cat', 'lie', 'blanket']","['black', 'white', 'cat', 'sleep', 'purple', 'blanket']",4.0
1400,"['building', 'temporary', 'sign', 'entrance', 'parking', 'lot']","['road', 'rear', 'image', 'tail', 'light', 'bus']",0.2000000029802322
1401,"['group', 'people', 'sit', 'table', 'contain', 'food']","['group', 'people', 'sit', 'table', 'porch']",3.400000095367432
1402,"['man', 'woman', 'sit', 'sofa', 'hold', 'small', 'baby']","['woman', 'sit', 'sofa', 'hold', 'baby']",3.200000047683716
1403,"['black', 'white', 'cat', 'lie', 'blanket']","['black', 'white', 'cat', 'sleep', 'purple', 'blanket']",3.0
1404,"['black', 'white', 'photo', 'love', 'seat']","['black', 'white', 'photo', 'bicycle']",1.7999999523162842
1405,"['living', 'room', 'dining', 'table', 'background']","['view', 'living', 'room', 'dining', 'room', 'background']",4.199999809265137
1406,"['red', 'gray', 'train', 'go', 'tunnel']","['red', 'gray', 'train', 'travel', 'tunnel', 'tree']",4.25
1407,"['red', 'double', 'hecker', 'bus', 'hood', 'open']","['old', 'red', 'london', 'double', 'hecker', 'bus', 'hood', 'raise']",4.199999809265137
1408,"['man', 'ride', 'white', 'horse']","['woman', 'lead', 'white', 'horse']",1.7999999523162842
1409,"['view', 'living', 'room', 'dining', 'room', 'background']","['living', 'room', 'large', 'sofas', 'dining', 'table', 'background']",3.799999952316284
1410,"['orange', 'kitten', 'lie', 'leather', 'couch']","['young', 'couple', 'sit', 'black', 'couch']",0.800000011920929
1411,"['person', 'wear', 'bike', 'helmet', 'talk', 'cell', 'phone']","['person', 'wear', 'helmet', 'ride', 'bike', 'near', 'white', 'structure']",3.0
1412,"['subway', 'train', 'pull', 'station']","['white', 'train', 'pull', 'station']",3.5999999046325684
1413,"['bicycle', 'mark', 'shop']","['green', 'bike', 'mark', 'outside', 'book', 'store']",3.799999952316284
1414,"['man', 'stand', 'beach']","['woman', 'stand', 'tour', 'bus']",0.0
1415,"['long', 'haired', 'black', 'dog', 'stand', 'grassy', 'field']","['blue', 'jay', 'stand', 'grassy', 'field']",1.399999976158142
1416,"['small', 'desk', 'chair', 'near', 'sundry', 'closet']","['room', 'wall', 'washed', 'dwyer']",0.2000000029802322
1417,"['red', 'double', 'hecker', 'bus', 'drive', 'street']","['red', 'double', 'hecker', 'bus', 'drive', 'street']",4.599999904632568
1418,"['goose', 'flap', 'wing', 'body', 'water']","['black', 'swan', 'flap', 'wing', 'water']",3.0
1419,"['boy', 'lay', 'couch', 'dog']","['boy', 'lie', 'couch', 'puppy']",4.400000095367432
1420,"['black', 'white', 'image', 'cat', 'lay', 'rug']","['black', 'white', 'picture', 'cat', 'lay', 'rug']",5.0
1421,"['large', 'jet', 'ground', 'airport']","['large', 'airplane', 'mark', 'airport', 'night']",3.5999999046325684
1422,"['woman', 'sit', 'cafe']","['man', 'catch', 'fish', 'swamp']",0.0
1423,"['right', 'bottle', 'karp', 'later', 'line', 'floor']","['right', 'bottle', 'karp', 'beer', 'line', 'wooden', 'floor']",4.0
1424,"['small', 'child', 'smile', 'camera']","['cat', 'look', 'camera']",1.399999976158142
1425,"['woman', 'ride', 'brown', 'horse']","['person', 'dress', 'blue', 'ride', 'brown', 'horse']",2.5999999046325684
1426,"['photo', 'television', 'screen', 'show', 'movie']","['wall', 'mount', 'flat', 'screen', 'show', 'movie']",3.200000047683716
1427,"['bird', 'perch', 'flowerpot']","['bird', 'perch', 'flowerpot', 'stuck', 'wall']",4.199999809265137
1428,"['white', 'cat', 'sit', 'inside', 'sink']","['grey', 'white', 'cat', 'sit', 'bathroom', 'sink']",3.400000095367432
1429,"['young', 'woman', 'ride', 'gear', 'horse']","['young', 'girl', 'ride', 'gear', 'horse']",4.400000095367432
1430,"['people', 'sail', 'small', 'boat']","['woman', 'sailboat']",3.799999952316284
1431,"['small', 'bird', 'tiny', 'branch']","['small', 'bird', 'perch', 'icy', 'branch']",3.0
1432,"['animal', 'sit', 'rock']","['eagle', 'sit', 'long', 'branch']",1.600000023841858
1433,"['cat', 'sit', 'couch', 'look', 'window']","['cat', 'sit', 'couch', 'look', 'window', 'sea', 'photo']",4.199999809265137
1434,"['young', 'woman', 'hear', 'sheep']","['woman', 'sneer', 'sheep']",4.400000095367432
1435,"['young', 'rider', 'take', 'ride', 'brown', 'horse']","['young', 'female', 'rider', 'brown', 'horse']",3.799999952316284
1436,"['people', 'seat', 'restaurant', 'table', 'look', 'camera']","['group', 'people', 'sit', 'restaurant', 'table']",3.0
1437,"['little', 'white', 'lamb', 'nose', 'wood']","['white', 'lamb', 'nose', 'wooden', 'box']",3.799999952316284
1438,"['young', 'girl', 'ride', 'white', 'grey', 'horse']","['little', 'girl', 'ride', 'white', 'grey', 'horse']",4.599999904632568
1439,"['black', 'dog', 'stand', 'material', 'construction', 'site']","['black', 'dog', 'stand', 'room', 'construct']",3.200000047683716
1440,"['bird', 'flap', 'wing', 'water']","['black', 'swan', 'flap', 'wing', 'water']",3.5999999046325684
1441,"['black', 'white', 'cat', 'lie', 'blanket']","['black', 'white', 'cat', 'lay', 'cat', 'bed']",3.75
1442,"['young', 'woman', 'ride', 'gear', 'horse']","['woman', 'ride', 'brown', 'horse']",3.799999952316284
1443,"['plane', 'reply']","['small', 'turboprop', 'plane', 'load', 'tartar']",3.400000095367432
1444,"['white', 'leather', 'couch', 'purse', 'throw', 'blanket']",['television'],0.0
1445,"['kitchen', 'wooden', 'cabinet', 'furniture']","['kitchen', 'wooden', 'table', 'cabinet']",4.199999809265137
1446,"['cat', 'attack', 'corn', 'dusk', 'broom']","['grey', 'white', 'cat', 'sit', 'bathroom', 'sink']",0.800000011920929
1447,"['couple', 'hold', 'baby']","['couple', 'newton', 'baby']",4.199999809265137
1448,"['small', 'bird', 'eat', 'tender']","['bird', 'eat', 'bird', 'tender']",4.25
1449,"['close', 'white', 'sheep', 'black', 'head']","['close', 'sheep', 'black', 'head']",4.0
1450,"['young', 'boy', 'lay', 'sofa', 'dog']","['small', 'boy', 'lay', 'sofa', 'dog']",5.0
1451,"['red', 'bird', 'perch', 'tree']","['small', 'red', 'grey', 'bird', 'perch', 'tree']",3.200000047683716
1452,"['bush', 'mark', 'street']","['fellow', 'soon', 'mark', 'alley', 'way']",0.4000000059604645
1453,"['black', 'white', 'dog', 'look', 'camera']","['grey', 'black', 'white', 'cat', 'look', 'camera']",1.0
1454,"['train', 'railroad', 'track']","['train', 'train', 'track']",4.800000190734863
1455,"['large', 'silver', 'locomotive', 'engine', 'shed']","['close', 'silver', 'train', 'engine', 'red', 'strike']",3.0
1456,"['woman', 'sit', 'table', 'drink', 'basketball', 'picture', 'background']","['woman', 'safi', 'drink', 'sit', 'table']",2.5999999046325684
1457,"['green', 'steam', 'engine', 'travel', 'railroad', 'track']","['black', 'steam', 'train', 'travel', 'railroad', 'track']",3.0
1458,"['small', 'red', 'car', 'semi', 'truck']","['red', 'sport', 'car', 'white', 'semi', 'truck']",4.0
1459,"['man', 'pose', 'photo', 'train']","['man', 'stand', 'platform', 'silver', 'train']",3.400000095367432
1460,"['bicycling', 'black', 'black', 'red', 'racing', 'bike']","['cycling', 'black', 'white', 'liar', 'speeding', 'past', 'spectator']",3.400000095367432
1461,"['kitchen', 'sink', 'countertop', 'bowl', 'shelf']","['small', 'kitchen', 'item', 'stack', 'shelf', 'counter']",3.799999952316284
1462,"['television', 'mess', 'room', 'bookcase']","['room', 'television', 'sterno', 'bookshelf']",3.200000047683716
1463,"['black', 'white', 'cat', 'sleep', 'purple', 'blanket']","['black', 'white', 'cat', 'lay', 'ground', 'sun']",2.799999952316284
1464,"['woman', 'ride', 'bicycle', 'large', 'concrete', 'area']","['woman', 'ride', 'mountain', 'bike', 'large', 'concrete', 'area']",3.799999952316284
1465,"['cow', 'stand', 'large', 'field']","['cow', 'graze', 'field']",2.799999952316284
1466,"['bald', 'man', 'touch', 'nose', 'black', 'horse', 'fence']","['bald', 'man', 'beard', 'pet', 'nose', 'black', 'white', 'horse', 'fence']",3.400000095367432
1467,"['man', 'stand', 'yellow', 'sport', 'car']","['man', 'stand', 'yellow', 'corvette']",4.0
1468,"['black', 'white', 'photo', 'cow', 'stall']","['black', 'white', 'photo', 'cattle', 'trough']",3.200000047683716
1469,"['double', 'hecker', 'bus', 'london', 'eye', 'ferry', 'wheel', 'background']","['brown', 'double', 'hecker', 'tour', 'bus', 'street', 'ferry', 'wheel']",4.199999809265137
1470,"['yellow', 'black', 'bird', 'eat', 'bird', 'tender']","['flock', 'bird', 'fly', 'body', 'water']",0.6000000238418579
1471,"['man', 'stand', 'train']","['man', 'stand', 'platform', 'silver', 'train']",3.799999952316284
1472,"['small', 'plane', 'mark', 'fairfield', 'cloudy', 'sky', 'overhead']","['small', 'white', 'plane', 'mark', 'airport', 'cloudy', 'day']",4.599999904632568
1473,"['boat', 'water', 'near', 'small', 'plane']","['boat', 'water', 'small', 'airplane', 'dock']",3.400000095367432
1474,"['man', 'ride', 'white', 'horse', 'arena']","['domestic', 'animal', 'stand', 'pen']",0.6000000238418579
1475,"['farintosh', 'computer', 'sit', 'floor']","['computer', 'floor']",4.199999809265137
1476,"['black', 'white', 'cat', 'sit', 'brown', 'chair', 'look']","['dog', 'sit', 'yellow', 'chair', 'green', 'dumpster']",0.4000000059604645
